brand,car_model,battery_type,fast_charge_port,drivetrain,car_body_type,manufacturing_country,segment,feature,value,value_numeric,is_numeric,feature_type
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,seats,5.0,5.0,True,other
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,length_mm,4643.0,4643.0,True,dimension
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,width_mm,1872.0,1872.0,True,dimension
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,height_mm,1626.0,1626.0,True,dimension
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,torque_nm_mapped,401.97129,401.97129,True,other
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,power_to_weight_ratio,0.2201834862385321,0.2201834862385321,True,performance
Ford,Capri Extended Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,efficiency,3.74025974025974,3.74025974025974,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,top_speed_kmh,160.0,160.0,True,performance
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,battery_capacity_kWh,52.0,52.0,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,number_of_cells,192.0,192.0,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,torque_nm,310.0,310.0,True,performance
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,efficiency_wh_per_km,163.0,163.0,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,range_km,320.0,320.0,True,performance
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,acceleration_0_100_s,9.0,9.0,True,performance
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,fast_charging_power_kw_dc,85.0,85.0,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,towing_capacity_kg,1000.0,1000.0,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,cargo_volume_l,572.0,572.0,True,dimension
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,seats,5.0,5.0,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,length_mm,4643.0,4643.0,True,dimension
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,width_mm,1872.0,1872.0,True,dimension
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,height_mm,1626.0,1626.0,True,dimension
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,torque_nm_mapped,228.64422,228.64422,True,other
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,power_to_weight_ratio,0.2741935483870967,0.2741935483870967,True,performance
Ford,Capri Standard Range RWD,Lithium-ion,CCS,RWD,Liftback Sedan,USA,D - Large,efficiency,3.692307692307693,3.692307692307693,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,battery_capacity_kWh,79.0,79.0,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,number_of_cells,288.0,288.0,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,torque_nm,679.0,679.0,True,performance
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,efficiency_wh_per_km,153.0,153.0,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,range_km,440.0,440.0,True,performance
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,acceleration_0_100_s,5.3,5.3,True,performance
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,fast_charging_power_kw_dc,135.0,135.0,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,towing_capacity_kg,1200.0,1200.0,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,cargo_volume_l,536.0,536.0,True,dimension
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,seats,5.0,5.0,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,length_mm,4468.0,4468.0,True,dimension
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,width_mm,1871.0,1871.0,True,dimension
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,height_mm,1639.0,1639.0,True,dimension
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,torque_nm_mapped,500.80459800000006,500.80459800000006,True,other
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,power_to_weight_ratio,0.198821796759941,0.198821796759941,True,performance
Ford,Explorer Extended Range AWD,Lithium-ion,CCS,AWD,SUV,USA,JC - Medium,efficiency,3.645569620253165,3.645569620253165,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,battery_capacity_kWh,77.0,77.0,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,number_of_cells,288.0,288.0,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,torque_nm,545.0,545.0,True,performance
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,efficiency_wh_per_km,139.0,139.0,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,range_km,435.0,435.0,True,performance
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,acceleration_0_100_s,6.4,6.4,True,performance
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,fast_charging_power_kw_dc,120.0,120.0,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,towing_capacity_kg,1000.0,1000.0,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,cargo_volume_l,536.0,536.0,True,dimension
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,seats,5.0,5.0,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,length_mm,4468.0,4468.0,True,dimension
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,width_mm,1871.0,1871.0,True,dimension
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,height_mm,1630.0,1630.0,True,dimension
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,torque_nm_mapped,401.97129,401.97129,True,other
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,power_to_weight_ratio,0.2201834862385321,0.2201834862385321,True,performance
Ford,Explorer Extended Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,efficiency,3.74025974025974,3.74025974025974,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,top_speed_kmh,160.0,160.0,True,performance
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,battery_capacity_kWh,52.0,52.0,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,number_of_cells,192.0,192.0,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,torque_nm,310.0,310.0,True,performance
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,efficiency_wh_per_km,137.0,137.0,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,range_km,305.0,305.0,True,performance
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,acceleration_0_100_s,8.7,8.7,True,performance
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,fast_charging_power_kw_dc,85.0,85.0,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,towing_capacity_kg,1000.0,1000.0,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,cargo_volume_l,536.0,536.0,True,dimension
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,seats,5.0,5.0,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,length_mm,4468.0,4468.0,True,dimension
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,width_mm,1871.0,1871.0,True,dimension
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,height_mm,1630.0,1630.0,True,dimension
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,torque_nm_mapped,228.64422,228.64422,True,other
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,power_to_weight_ratio,0.2741935483870967,0.2741935483870967,True,performance
Ford,Explorer Standard Range RWD,Lithium-ion,CCS,RWD,SUV,USA,JC - Medium,efficiency,3.692307692307693,3.692307692307693,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,top_speed_kmh,180.0,180.0,True,performance
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,battery_capacity_kWh,91.0,91.0,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,number_of_cells,376.0,376.0,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm,675.0,675.0,True,performance
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency_wh_per_km,165.0,165.0,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,range_km,445.0,445.0,True,performance
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,acceleration_0_100_s,4.6,4.6,True,performance
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,115.0,115.0,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,towing_capacity_kg,1500.0,1500.0,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,length_mm,4713.0,4713.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,height_mm,1624.0,1624.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm_mapped,497.85435,497.85435,True,other
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,power_to_weight_ratio,0.1703703703703703,0.1703703703703703,True,performance
Ford,Mustang Mach-E ER AWD (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency,4.131868131868132,4.131868131868132,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,top_speed_kmh,180.0,180.0,True,performance
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,battery_capacity_kWh,88.0,88.0,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,number_of_cells,332.0,332.0,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm,675.0,675.0,True,performance
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency_wh_per_km,160.0,160.0,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,range_km,435.0,435.0,True,performance
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,acceleration_0_100_s,4.8,4.8,True,performance
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,105.0,105.0,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,towing_capacity_kg,1500.0,1500.0,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,length_mm,4713.0,4713.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,height_mm,1624.0,1624.0,True,dimension
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm_mapped,497.85435,497.85435,True,other
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,power_to_weight_ratio,0.1555555555555555,0.1555555555555555,True,performance
Ford,Mustang Mach-E ER AWD (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency,3.772727272727273,3.772727272727273,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,top_speed_kmh,180.0,180.0,True,performance
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,battery_capacity_kWh,91.0,91.0,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,number_of_cells,376.0,376.0,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,torque_nm,525.0,525.0,True,performance
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,efficiency_wh_per_km,152.0,152.0,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,range_km,480.0,480.0,True,performance
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,acceleration_0_100_s,5.9,5.9,True,performance
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,115.0,115.0,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,towing_capacity_kg,1500.0,1500.0,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,length_mm,4713.0,4713.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,height_mm,1624.0,1624.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,torque_nm_mapped,387.22005,387.22005,True,other
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,power_to_weight_ratio,0.219047619047619,0.219047619047619,True,performance
Ford,Mustang Mach-E ER RWD (MY24),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,efficiency,4.131868131868132,4.131868131868132,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,top_speed_kmh,180.0,180.0,True,performance
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,battery_capacity_kWh,88.0,88.0,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,number_of_cells,332.0,332.0,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,torque_nm,525.0,525.0,True,performance
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,efficiency_wh_per_km,147.0,147.0,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,range_km,475.0,475.0,True,performance
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,acceleration_0_100_s,6.1,6.1,True,performance
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,105.0,105.0,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,towing_capacity_kg,1500.0,1500.0,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,length_mm,4713.0,4713.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,height_mm,1624.0,1624.0,True,dimension
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,torque_nm_mapped,387.22005,387.22005,True,other
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,power_to_weight_ratio,0.2,0.2,True,performance
Ford,Mustang Mach-E ER RWD (MY25),Lithium-ion,CCS,RWD,SUV,USA,JD - Large,efficiency,3.772727272727273,3.772727272727273,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,battery_capacity_kWh,91.0,91.0,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,number_of_cells,376.0,376.0,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm,950.0,950.0,True,performance
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency_wh_per_km,177.0,177.0,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,range_km,425.0,425.0,True,performance
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,acceleration_0_100_s,3.8,3.8,True,performance
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,115.0,115.0,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,towing_capacity_kg,750.0,750.0,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,length_mm,4743.0,4743.0,True,dimension
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,height_mm,1613.0,1613.0,True,dimension
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm_mapped,700.6839,700.6839,True,other
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,power_to_weight_ratio,0.1210526315789473,0.1210526315789473,True,performance
Ford,Mustang Mach-E GT (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency,4.131868131868132,4.131868131868132,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,battery_capacity_kWh,91.0,91.0,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,number_of_cells,376.0,376.0,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm,950.0,950.0,True,performance
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency_wh_per_km,177.0,177.0,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,range_km,435.0,435.0,True,performance
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,acceleration_0_100_s,3.8,3.8,True,performance
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,115.0,115.0,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,towing_capacity_kg,750.0,750.0,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,length_mm,4743.0,4743.0,True,dimension
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,height_mm,1613.0,1613.0,True,dimension
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm_mapped,700.6839,700.6839,True,other
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,power_to_weight_ratio,0.1210526315789473,0.1210526315789473,True,performance
Ford,Mustang Mach-E GT (MY25),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency,4.131868131868132,4.131868131868132,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,battery_capacity_kWh,91.0,91.0,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,number_of_cells,376.0,376.0,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm,950.0,950.0,True,performance
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,efficiency_wh_per_km,178.0,178.0,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,range_km,410.0,410.0,True,performance
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,acceleration_0_100_s,3.9,3.9,True,performance
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,fast_charging_power_kw_dc,115.0,115.0,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,towing_capacity_kg,750.0,750.0,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,cargo_volume_l,519.0,519.0,True,dimension
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,seats,5.0,5.0,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,length_mm,4743.0,4743.0,True,dimension
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,width_mm,1881.0,1881.0,True,dimension
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,height_mm,1633.0,1633.0,True,dimension
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,torque_nm_mapped,700.6839,700.6839,True,other
Ford,Mustang Mach-E Rally (MY24),Lithium-ion,CCS,AWD,SUV,USA,JD - Large,power_to_weight_ratio,0.1210526315789473,0.1210526315789473,True,performance
